root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21
0.004389291984768742,0.3691135215078456,0.5693855417058341,0.5269414271540985,0.09588503732674389,-0.08381559071462454,0.8403057412149514,-0.699241217266852,0.43337989187133263,-1.326094004640697,-0.6641452072085026,0.5837557033495332,-1.3229056193726765,0.19234620166023994,1.119856599480188,0.32187409710295256,0.2834948492855951,0.11450470960856164,-0.03662366126183368,0.015037928171026886,0.3890553761696611,-0.2902031877919389,0.04559730141530756,-0.1974459966479089,-0.15776486174117382,-0.11337744616302473,0.46285999513925863,0.345,0.24744864734503455
0.004945250322127561,0.3589013028185285,0.5671863443148415,0.5254645717756831,0.09881796925416456,-0.08165336577240913,0.8411032758342567,-0.6969137538962626,0.4319258214826936,-1.3224437850242585,-0.6589662512432528,0.565008429542194,-1.3450731383125298,0.190969297598727,1.1161518464962699,0.31607011376331035,0.2820383936523932,0.09465097799283066,-0.04407837644618617,0.017507166087869147,0.423376209977689,-0.3104898622418764,0.048663983893885696,-0.189378599776802,-0.16540625887086657,-0.10338611104471386,0.4788042210805422,0.345,0.23365249653079803
0.005529540059160358,0.3535775975269333,0.5645164774653385,0.5294119157797381,0.10501042424102335,-0.08018879578272903,0.838012882515575,-0.6758924110094231,0.43602651226009664,-1.27439107390434,-0.6468804052311726,0.5092935395519831,-1.381650414380521,0.1880269882811476,1.1198702663710767,0.3231895066676933,0.2818822864657441,0.0590220612916886,-0.04675128408768408,0.04397983024415113,0.48282265179032596,-0.3325874801735751,0.06329155750866325,-0.19744244816713963,-0.1712531679063608,-0.08680118462142049,0.4985372563219644,0.345,0.208048775483699
0.00533531549257394,0.34790856248340885,0.5625189685548586,0.5340836289246783,0.11221385258883394,-0.07994469240322183,0.8341292314494032,-0.65314950893898,0.4386693897193157,-1.2046547152323361,-0.6337449830281033,0.44816866431870506,-1.4130833606777502,0.18074523461081848,1.117887598863533,0.3291641284213776,0.28017361874923447,0.023188470997529697,-0.050883129026121986,0.0733994890936929,0.5366705628614421,-0.3576791960934864,0.07411146273938932,-0.2114813212407763,-0.1823709089233184,-0.0777586066406236,0.5070897227257302,0.3440154501214295,0.18760893096680675
0.003130643108164936,0.3466941165680232,0.5606549503952107,0.5377493967704366,0.11720310071119032,-0.07828777973277133,0.8312400633999946,-0.6317785984515101,0.44130179858736723,-1.1294428848101454,-0.6278374148208734,0.38614335111088127,-1.4423946416917743,0.17670307351238215,1.1178150355965548,0.341266916213086,0.28198309761853524,-0.00123887577865818,-0.057037600253065784,0.09213348629275707,0.5808389218883,-0.37792035337694824,0.07994770752650839,-0.23532073796099387,-0.1936204186465108,-0.08103246121190269,0.5445878413900586,0.2992866170199088,0.1682556104777257
0.00394412996101493,0.34438035876865825,0.5601070423835277,0.5376707433595257,0.12062776995180276,-0.0771158327802626,0.8309105013094228,-0.6156452957787983,0.4410890962859572,-1.0707434163960186,-0.6311312751262356,0.33876846520202236,-1.46634828811458,0.17533426588970139,1.1148254211982986,0.34306634599254804,0.2795568606269328,-0.015220263967765393,-0.058000365138680454,0.10375980934513523,0.6009768459440065,-0.39898154835830013,0.08538210304076674,-0.25282141596334123,-0.2025345559921023,-0.0801118982333272,0.5713379732131724,0.2636752558531299,0.16397982781375195
0.003745401701714019,0.3445861099035108,0.5603530409620552,0.5381011073873095,0.12179239016980942,-0.07558915520007367,0.8306022462896514,-0.6042855636306531,0.4429407233225838,-1.0272458298054312,-0.6404451858586375,0.30547949357469373,-1.4925551246593387,0.17885720843102335,1.1096151853130247,0.3442770104257751,0.2803816349089709,-0.016315731343346032,-0.06063682873150861,0.10904957519880522,0.6030093130473212,-0.40802475858611864,0.08796217561278927,-0.26426318849986896,-0.20913185520300376,-0.08453690818898271,0.5832292771384061,0.24370043005508152,0.16352568053119668
0.0029734722063873443,0.3457744073758635,0.5616171215646608,0.5389973076935561,0.12098962974297736,-0.07484579089219578,0.8302057090742488,-0.5945060343445325,0.4472640934422723,-1.0030444383850152,-0.6509566526263174,0.2964523601915404,-1.5082206482920835,0.18169819807858628,1.103597935960844,0.34202878708745205,0.2821660486344047,-0.008290486570048789,-0.061388623404822276,0.11029063151925567,0.5887530831799721,-0.4062767295095717,0.0909643477332376,-0.26679327166433764,-0.20950588529588632,-0.08500111289641149,0.5712203670151489,0.24691354701429738,0.16897753850768948
0.0012797440733760372,0.34757502361317216,0.5638170776683665,0.5397119129127764,0.11773862446027623,-0.0741240027161567,0.8302736293485224,-0.5892709835289976,0.4531387980710212,-1.0010185414672361,-0.6610872179801716,0.3043641719075066,-1.5181494724650482,0.18601750860502972,1.0988553178593945,0.33599225463546517,0.28499920380198424,0.004055011744575721,-0.0636833341620558,0.10312805333030968,0.5615071464453448,-0.3957523710272667,0.09579416210883492,-0.2621004017660458,-0.20578741159963862,-0.08749174197894131,0.5359748647385714,0.26345022966071435,0.17871850199783804
-0.0008288928649991499,0.34864952566339047,0.5666838075868561,0.5395653039670427,0.11439472667132937,-0.07581936479031356,0.8306831846062233,-0.5883292935180217,0.4552518489015443,-1.0149251250794122,-0.6776511822184915,0.3366300223115859,-1.5045788254716825,0.19260157079246953,1.0967764612008668,0.33135826387458206,0.28584065321653634,0.023516487430985125,-0.06490233278463722,0.08773684240723048,0.5237481387788343,-0.37698083990945963,0.09992387660828701,-0.25136272911978375,-0.19808993842215944,-0.08990278296539164,0.49065046178038263,0.2896483297012683,0.1894131719262665
